COGID	1	10	2	3	4	5	6	7	8	9
3531-2		a n ɛ χ a								
1033-2		k ɔ h ɔ l								
3185-2		v i k a								
794-2		v ɛ k a								
143-2		u u								
240-2		ɔ g a								
388-2		u m a								
2689-3			ɲ a m a							
893-3			a n a							
1285-3			n w a							
1303-3			g o m a							
2197-3			z a l a							
2828-3			i n a							
3572-3			s o n i							
1095-3			l i m a							
1755-3			n e							
1789-3			k á l a ŋ g a							
3207-3			b u l a							
3519-3			t u m a							
3686-3			i m b a							
4249-3			k u m i							
4451-3			v i s i							
448-3			n u n i							
630-3			β e e l e							
1216-3			g a v a							
1228-3			b w a							
1418-3			z i m a							
1475-3			g w a							
3397-3			β ɔ l a							
4003-3			i v a							
4040-3			g e n i							
4373-3			l i m i							
4384-3			i n o							
181-3			ɣ o ŋ g o							
419-3			l o g a							
587-3			o ŋ g o							
660-3			l e l a							
1083-3			l i l a							
1350-3			l j a							
1374-3			n a a n a							
1396-3			z o v u							
1666-3			t á n o							
1767-3			k o k o							
1906-3			i ŋ g i l a							
2177-3			ŋ g a							
2286-3			l a							
2317-3			f u β a							
2750-3			e z i							
3275-3			k a á n a							
3464-3			v o n a							
3639-3			t e t e m a							
3981-3			i m a							
4192-3			v i i m b a							
4260-3			s w a							
4350-3			l e e l o							
278-3			b a							
745-3			t á k o							
3971-3			k á m a							
93-3			k o n o							
200-3			β i							
374-3			a a l w a a							
508-3			h ɔ f u							
528-3			β i l i							
1137-3			ʃ i k u							
1585-3			a l a							
1712-3			f u l ɔ							
2088-3			v i s a							
2334-3			f i ɣ ʊ̀							
2393-3			m a ɲ a							
2665-3			i ŋ g i							
2738-3			β e l e							
3675-3			l w e e l e							
4137-3			m i l a							
4440-3			b i l i							
4574-3			w a á l a							
4688-3			w e							
2798-3			n w a							
3067-3			n t u							
3531-3			a a n i k a							
3767-3			l o							
4632-3			k á z i							
401-3			d a							
2689-4				ɲ a m a						
893-4				a n a						
1285-4				n w a						
3572-4				s o n i						
1755-4				n e						
1789-4				k a l a ŋ g a						
3686-4				i m b a						
4451-4				β i s i						
1216-4				g a v a						
4003-4				i v a						
419-4				l o ɣ a						
1122-4				v i n a						
1430-4				i s o						
1666-4				t á n o						
1767-4				k o k o						
55-4				a m a						
94-4				β ɔ k ɔ						
2717-4				g a ŋ g a						
1339-4				t w i						
4632-4				k á z i						
2689-5					ɲ a m a					
893-5					a n a					
1285-5					n w a					
1303-5					g o m a					
2197-5					z a l a					
2828-5					i n a					
3572-5					s o n i					
1095-5					l i m a					
3207-5					b u l a					
3519-5					t u m a					
3686-5					i m b a					
4249-5					k ʊ m i					
448-5					n ɔ n i					
630-5					β e l e					
814-5					ŋ ɔ o m b e					
1228-5					b w a					
1418-5					z i m a					
2026-5					t w e					
2775-5					β ʊ m b a					
3397-5					β ɔ l a					
3826-5					z o k a					
4040-5					g e n i					
4373-5					l i m i					
4384-5					i n o					
84-5					g ʊ l ʊ̀					
116-5					ʃ i k a					
587-5					ɔ ŋ g ɔ					
848-5					k a l a					
1159-5					ɲ a					
1350-5					l j a a					
1396-5					z ɔ v u					
1430-5					i s ɔ					
1767-5					g o k o					
2286-5					l a					
2317-5					β ʊ β a					
2419-5					s e k a					
2750-5					ɛ e z i					
3018-5					z i l a					
3275-5					k a á n a					
3441-5					s ɛ ŋ g a					
3885-5					tʃ u m u					
4192-5					β i i m b a					
4260-5					s w a					
4350-5					l ɛ e l o					
278-5					b a					
745-5					t á k o					
3971-5					k a m a					
55-5					ɲ a m a					
94-5					b o k o					
2717-5					g a ŋ g a					
4139-5					m e n a					
200-5					β i					
374-5					a a l w a a					
508-5					h ɔ f u					
528-5					β i l i					
575-5					t a a					
1137-5					ʃ i k ʊ					
1339-5					t w i i					
1872-5					p a a					
2537-5					l ɔ m ɔ					
2738-5					β ɛ e l e					
2872-5					k ɔ s i					
2893-5					z i k ʊ					
3675-5					l w i i l ɛ					
4028-5					w ɛ					
4238-5					i i s ɔ z i					
4429-5					β a s a					
4485-5					s u					
2798-5					n w a					
3531-5					a a n i x a					
3767-5					l o					
4632-5					k á z i					
1033-5					k o s o l a					
3185-5					b i k a					
1303-6						ŋ o m a				
1755-6						n e				
448-6						ɲ u n i				
1475-6						g w a				
3397-6						β o l a				
2286-6						l a				
278-6						β a				
2717-6						g a ŋ g a				
4137-6						m i l a				
3767-6						l o				
1033-6						k o s o l a				
2689-7							ɲ a m a			
893-7							a n a			
1285-7							n w a			
1303-7							g o m a			
2197-7							dʒ a l a			
2828-7							i n a			
3572-7							s o n i			
1095-7							l i m a			
1755-7							n a			
1789-7							k a l a a ŋ g a			
3519-7							t u m a			
3686-7							i m b a			
4249-7							k u m i			
4451-7							β i s i			
814-7							ŋ g o m b e			
1216-7							k a β a			
1475-7							g w a			
2026-7							t w e			
2775-7							β ʊ m b a			
3826-7							z o k a			
4003-7							i β a			
4040-7							g e n i			
84-7							g ʊ l ʊ̀			
116-7							ʃ i k a			
181-7							g o ŋ g o			
419-7							l ɔ g a			
587-7							o o ŋ g o			
660-7							l e l a			
848-7							k a l a			
1122-7							b i n a			
1159-7							ɲ a			
1374-7							n a a n e			
1396-7							dʒ o f u			
1430-7							i s u			
1906-7							i ŋ g i l a			
2177-7							ŋ g a			
2419-7							s e k a			
3018-7							z i l a			
3275-7							k a a n a			
3441-7							s ɛ ŋ g a			
3464-7							β o n a			
3639-7							t e t e m a			
3885-7							tʃ u m o			
4192-7							β i i m b a			
745-7							t a k o			
3971-7							k a m a			
55-7							ɲ a m a			
2717-7							g a ŋ g a			
4139-7							m i n a			
93-7							k o n o			
459-7							l u m a			
575-7							t a			
1712-7							f u l o			
2088-7							β i s a			
2166-7							n u u m b a			
2334-7							b i k o			
2393-7							m a ɲ a			
2537-7							l o m o			
2665-7							i ŋ g i			
2997-7							g a a s a			
4028-7							w e			
4316-7							t á t u			
4429-7							β a s a			
4688-7							w e			
3067-7							n tʰ u			
3185-7							b i i k a			
794-7							l i k a			
143-7							β u u			
388-7							n u m a			
2689-8								ɲ a m a		
1285-8								n w a		
1303-8								ŋ o m a		
2197-8								s a l a		
2828-8								i n a		
3572-8								s o n i		
1755-8								n ɛ		
1789-8								k á l a ŋ g a		
3207-8								p u l a		
3519-8								t u m a		
3686-8								i m b a		
4249-8								k u m i		
4451-8								v i s i		
814-8								ŋ o m b e		
1228-8								b w a		
2026-8								t w e		
2775-8								b ʊ m b a		
3826-8								dʒ o k a		
4040-8								g e n i		
181-8								ɣ o ŋ g o		
660-8								l e l a		
848-8								k á l a		
1083-8								l i l a		
1159-8								ɲ a		
1350-8								l j a		
1396-8								z o v u		
1666-8								t á n o		
2177-8								ŋ g a		
2317-8								f u f a		
4260-8								s w a		
745-8								t á k o		
3971-8								k a m a		
94-8								b ɔ χ ɔ		
2717-8								g a ŋ g a		
4139-8								m i ts a		
43-8								d i m ʊ		
575-8								t a		
871-8								r á m a		
1339-8								t w e e		
1585-8								a l a		
1872-8								p a		
2893-8								s i χ ʊ		
4028-8								b w e		
4316-8								t á t u		
4440-8								β i l i		
4485-8								s u		
4688-8								w e		
2798-8								n w a		
794-8								b ɛ l e χ a		
2689-9									ɲ a m a	
893-9									a n a	
1285-9									n w a	
1303-9									ŋ o m a	
2197-9									s a l a	
2828-9									i n a	
3572-9									s o n i	
1095-9									l i m a	
1789-9									k a l a a ŋ g a	
3207-9									f u l a	
4249-9									k u m i	
4451-9									β i s i	
630-9									β e e l e	
814-9									ŋ o m b e	
1228-9									b w a	
1418-9									ʃ i m a	
1475-9									g w a	
2026-9									t w e	
2775-9									β u m b a	
3397-9									β o l	
3826-9									s o k a	
4003-9									i β a	
4040-9									e n i	
4373-9									l i m i	
4384-9									i n o	
116-9									f i k a	
181-9									k o o ŋ g o	
1083-9									l i l a	
1374-9									n a a n e	
1430-9									i s o	
1666-9									t a a n o	
1767-9									k o k o	
1906-9									i ŋ g i l a	
2177-9									ŋ g a	
2419-9									s e k a	
2750-9									e ʃ i	
3018-9									ʃ i l a	
3441-9									s e ŋ g a	
3885-9									f u m o	
3981-9									i m a	
4260-9									s w a	
4350-9									l e e l o	
278-9									β a	
745-9									t á k o	
55-9									n a m a	
94-9									β ɔ k o	
4139-9									m i n	
200-9									β i	
528-9									β i l i	
871-9									t a m a	
2088-9									β i s a	
2166-9									n u u m b a	
2334-9									f i k o	
2393-9									m a ɲ a	
2537-9									l o m o	
2665-9									i ŋ g i	
2738-9									β e e l e	
2872-9									k o ʃ i	
2997-9									g a a n z a	
3075-9									g u l u b ɛ	
4238-9									s o ʃ i	
4429-9									p á s a	
4440-9									β i l i	
4485-9									s u	
4574-9									f w a a l a	
2798-9									n w a	
3067-9									n tʰ u	
3767-9									l o	
4632-9									k á ʃ i	
1033-9									k o o l	
3185-9									β i i k	
240-9									ɔ g a	
401-9									d a	
2689-10										ɲ a m a
893-10										a n a
1285-10										n w a
2197-10										dʒ a l a
2828-10										i n a
1095-10										l i m a
1755-10										n e
3207-10										v u l a
3519-10										t u m a
448-10										n u n i
630-10										β e e l e
1216-10										g a v a
1418-10										s i m a
2775-10										β u m b a
3397-10										β o l
4373-10										l i m i
4384-10										i n o
84-10										s u g u l u
1083-10										l i r a
1122-10										v i n a
2286-10										l a
2317-10										f u p a
3018-10										z i l a
3275-10										k a á n a
3464-10										w o n a
3639-10										t e t e m a
3885-10										s u m o
3981-10										i m a
94-10										β ɔ k ɔ
4139-10										m i n a
43-10										d î m u
374-10										a l w a
459-10										l u m a
508-10										β o f u
871-10										t a m a
1712-10										f u l o
2893-10										t î k u
3075-10										g u l u v e
3531-10										a a n i k a
794-10										v e k a
