COGID	BanPaw	ChaYeQing	ChuDongGua	GuangKa	HtanHsan	KhunHawt	MangBang	ManLoi	MengDan	NamHsan	NanSang	NoeLae	NyaungGone	PangKham	PongNuea	XiangZhaiTang
872-2		n ɨ ŋ														
1891-2		d aː														
68-2		s ui̯ m														
631-2		b ə n														
594-2		kʰ aː														
1759-2		h ə n														
805-2		kʰ ə n														
756-2		h ɨ k														
1201-2		m u ʔ														
2042-2		ʔ aː														
1968-2		d ə ʔ														
2000-2		aː aː ŋ														
17-2		v ə ʔ														
4-2		ə m														
788-2		d a														
1219-2		h ui̯ m														
141-2		ʔ aː ŋ														
541-2		b ɣ o ə ŋ														
1687-2		h u n														
123-2		aː m														
1652-2		dʑ ui̯ n														
576-2		ŋ a														
1738-2		d a g														
442-2		h o m														
368-2		d o ə ŋ														
1778-2		l ə ʔ														
957-2		n ɔ l														
1704-2		ʔ ui̯ ʔ														
304-2		dʑ a m														
1796-2		dʑ a ŋ														
720-2		d ə h														
287-2		g ə l														
321-2		f o h														
206-2		d o k														
1950-2		ʔ ə														
665-2		au̯ n														
703-2		n o ʔ														
1290-2		m aː														
1391-2		g ɔ ʔ														
269-2		kʰ a ʔ														
855-2		dʑ a n														
2078-2		s ə														
2213-2		m a														
1111-2		s o														
485-2		ŋ h														
1356-2		m u h														
1093-2		d o ŋ														
1063-2		d o m														
648-2		dʑ ə n														
223-2		k oː n														
1248-2		dʑ ɨ														
1509-2		d ɔːi̯ n														
504-2		dʑ o h														
2130-2		s ɔi̯														
1-2		ʔ au̯														
386-2		o k														
1411-2		ʔ u														
1027-2		k a ʔ														
2077-2		m ə h														
1459-2		k l aː														
1323-2		m ə														
1859-3			ŋ ai̯													
175-3			h a													
241-3			ʔ u t													
2163-3			kʰ u r													
2181-3			n a m													
2060-3			ʔ ɔi̯ m													
410-3			d aː													
1841-3			m aːu̯													
2017-3			h i													
1004-3			k aː													
614-3			b o h													
686-3			b k i													
88-3			h a ʔ													
872-3			n u ŋ													
1891-3			d aː													
68-3			s iː m													
631-3			b ə r													
594-3			g aː													
1759-3			h a r													
805-3			g iː r													
756-3			h u h													
1201-3			m r ʔ													
2042-3			ʔ aː													
1968-3			d a ʔ													
2000-3			aː aː ŋ													
17-3			v a ʔ													
4-3			ɨː m													
788-3			d ai̯													
1219-3			h iː m													
141-3			ʔ aː ŋ													
541-3			b r j a ŋ													
1687-3			h u r													
123-3			aː m													
1652-3			tɕ iː r													
576-3			ŋ a													
1738-3			d a h													
442-3			h ɔ m													
368-3			d j a ŋ													
1778-3			b a ʔ													
957-3			n a b													
1704-3			ʔ iː ʔ													
304-3			j a m													
1796-3			tɕ a ŋ													
720-3			d ɔː h													
287-3			h ə b													
321-3			g ə h													
206-3			d o ʔ													
1950-3			ʔ a													
665-3			o n													
703-3			n o ʔ													
1290-3			m aː													
1391-3			h a t													
269-3			g a t													
855-3			tɕ a n													
2078-3			s iː													
2213-3			m ai̯													
1858-3			s a													
1151-3			g j a n													
737-3			b ə d													
340-3			ʔ a													
1111-3			s ai̯													
485-3			ŋ aː													
1356-3			m u h													
1093-3			d o ŋ													
1063-3			d u m													
648-3			tɕ ui̯ n													
223-3			g ɔː n													
1248-3			tɕ eː													
1509-3			d ai̯ n													
504-3			tɕ o h													
1-3			ʔ oː													
386-3			j o ʔ													
1411-3			ʔ u													
1027-3			g a ʔ													
2077-3			m ə													
1459-3			g k h													
1323-3			f ɨː													
1859-4				ŋ												
175-4				g a												
241-4				ʔ a ʔ												
2163-4				f a k												
2181-4				n a m												
2060-4				ʔ ɨ m												
410-4				t aː												
1841-4				m												
2017-4				h ɔi̯												
1004-4				l aː												
614-4				p o h												
686-4				p l												
88-4				g ɔ ʔ												
872-4				n ɨ ŋ												
1891-4				t aː												
68-4				s iː m												
631-4				p ə k												
594-4				f aː												
1759-4				h a n												
805-4				f ɛ n												
756-4				h ɨ k												
1201-4				m u ʔ												
2042-4				ʔ aː												
1968-4				t a ʔ												
2000-4				aː aː ŋ												
17-4				v a ʔ												
4-4				eu̯ m												
788-4				t												
1219-4				h iː m												
141-4				ʔ aː ŋ												
541-4				p ai̯ j a ŋ												
1687-4				h a k												
123-4				aː m												
1652-4				tɕ iː n												
576-4				ŋ o												
1738-4				t a g												
442-4				h o m												
368-4				t j a ŋ												
1778-4				p a ʔ												
957-4				n ə p												
1704-4				ʔ iː ʔ												
304-4				j ə m												
1796-4				tɕ ɔ ŋ												
720-4				t ai̯ h												
287-4				g ə p												
321-4				f ə ʔ												
206-4				t o k												
1950-4				ʔ a												
665-4				o n												
703-4				n o ʔ												
1290-4				m aː												
1391-4				g a												
269-4				f a ʔ												
855-4				tɕ a n												
2078-4				s a												
2213-4				m												
1858-4				s a												
1151-4				f j a k												
737-4				p ai̯ t												
340-4				ʔ a												
1111-4				s												
485-4				ŋ ʔ												
1356-4				m a h												
1093-4				t o ŋ												
1063-4				t o m												
648-4				tɕ a ŋ												
223-4				f o n												
1509-4				t ŋ												
504-4				tɕ o h												
2130-4				s iː												
1-4				ʔ au̯												
386-4				j o k												
1411-4				ʔ a												
1027-4				k a ʔ												
2077-4				m a												
1459-4				g l ʔ												
1859-5					ŋ ei̯											
175-5					k a											
241-5					ʔ ɔ ʔ											
2163-5					kʰ ɔ											
2181-5					nˀ a m											
2060-5					ʔ oː m											
410-5					ɗ aː											
1841-5					m											
2017-5					h ei̯											
1004-5					l aː											
614-5					tʰ o h											
686-5					b l ei̯											
88-5					k a ʔ											
872-5					nˀ u ŋ											
1891-5					ɗ aː											
68-5					s w m											
631-5					b ə nˀ											
594-5					k aː											
1759-5					h a nˀ											
805-5					k w nˀ											
756-5					h u ʔ											
1201-5					m u ʔ											
2042-5					ʔ aː											
1968-5					ɗ a ʔ											
2000-5					aː aː ŋ											
17-5					ɓ a ʔ											
4-5					əː m											
788-5					ɗ ei̯											
1219-5					h w m											
141-5					ʔ aː ŋ											
541-5					b r j a ŋ											
1687-5					h u											
123-5					aː m											
1652-5					dʑ w nˀ											
576-5					ŋ a											
1738-5					ɗ a k											
442-5					h ɔ m											
368-5					ɗ j a ŋ											
1778-5					b a ʔ											
957-5					nˀ a b											
1704-5					ʔ w ʔ											
304-5					j a m											
1796-5					dʑ a ŋ											
720-5					d ɔ h											
287-5					k a b											
321-5					k a h											
206-5					ɗ o ʔ											
1950-5					ʔ ɨ											
665-5					oː nˀ											
703-5					nˀ o ʔ											
1290-5					m ei̯											
1391-5					k a ʔ											
269-5					k a t											
855-5					dʑ a nˀ											
2078-5					s w											
2213-5					m ei̯											
1858-5					s a											
1151-5					k j a											
737-5					b r ɗ											
340-5					ʔ a											
1111-5					s ei̯											
485-5					ŋ ʔ											
1356-5					m u h											
1093-5					d o ŋ											
1063-5					ɗ ei̯ m											
648-5					dʑ ei̯ ŋ											
223-5					k ei̯ nˀ											
1248-5					dʑ ei̯											
1509-5					d ei̯ nˀ											
504-5					dʑ ɔ h											
2130-5					s ei̯											
1-5					ʔ oː											
1411-5					ʔ u											
2077-5					m a											
1323-5					f əː											
1859-6						ŋ iː										
175-6						k ə										
241-6						ʔ ɔ ʔ										
2163-6						k ɔ nʰ										
2181-6						nʰ ə m										
2060-6						ʔ ɔ m										
410-6						ɗ aː										
1841-6						m										
2017-6						h ei̯										
1004-6						l aː										
614-6						b o h										
686-6						b l ei̯										
88-6						k a ʔ										
872-6						nʰ o ŋ										
1891-6						ɗ aː										
68-6						s i m										
631-6						p a nʰ										
594-6						k aː										
1759-6						h ə nʰ										
805-6						k eːi̯ nʰ										
756-6						h o ʔ										
1201-6						m ou̯ ʔ										
2042-6						ʔ aː										
1968-6						ɗ a ʔ										
2000-6						aː aː ŋ										
17-6						ɓ a ʔ										
4-6						ɔ m										
788-6						ɗ iː										
1219-6						h i m										
141-6						ʔ aː ŋ										
541-6						b r j a ŋ										
1687-6						h o nʰ										
123-6						aː m										
1652-6						dʑ eːi̯ nʰ										
576-6						ŋ a										
1738-6						ɗ a k										
442-6						h ɔ m										
368-6						ɗ j a ŋ										
1778-6						p a ʔ										
957-6						nʰ a p										
1704-6						ʔ i ʔ										
304-6						j a m										
1796-6						dʑ a ŋ										
720-6						d ɔ h										
287-6						k ə p										
321-6						k o h										
206-6						ɗ o ʔ										
1950-6						ʔ ei̯										
665-6						o nʰ										
703-6						nʰ o ʔ										
1290-6						m o										
1391-6						k a t										
269-6						k a t										
855-6						dʑ a nʰ										
2078-6						s eːi̯										
2213-6						m iː										
1858-6						s ə										
1151-6						k j a nʰ										
737-6						p r ɗ										
340-6						ʔ a										
1111-6						s iː										
1093-6						d o ŋ										
1063-6						ɗ w m										
648-6						dʑ a nʰ										
1248-6						dʑ										
1509-6						d ei̯ nʰ										
504-6						dʑ ɔ h										
2130-6						s ei̯										
1-6						ʔ ou̯										
1411-6						ʔ o										
2077-6						m ə										
1323-6						f										
1859-7							ŋ ɛː									
175-7							g a									
241-7							ʔ a ʔ									
2163-7							f a									
2181-7							n a m									
2060-7							ʔ ɨ m									
410-7							t aː									
1841-7							m									
2017-7							h ɔːi̯									
1004-7							l aː									
614-7							p o h									
686-7							p l ɔːi̯									
88-7							g a k									
872-7							n ɨ ŋ									
1891-7							t aː									
68-7							s iː m									
631-7							p a									
594-7							f aː									
1759-7							h a n									
805-7							f iː n									
756-7							h ɨ k									
1201-7							m u ʔ									
2042-7							ʔ aː									
1968-7							t a ʔ									
2000-7							aː aː ŋ									
17-7							v a ʔ									
4-7							ə m									
788-7							t ɛː									
1219-7							h iː m									
141-7							ʔ aː ŋ									
541-7							p l j a ŋ									
1687-7							h a									
123-7							aː m									
1652-7							tɕ iː n									
576-7							ŋ ɔː									
1738-7							t a g									
442-7							h ɔː m									
368-7							t j a ŋ									
1778-7							p a ʔ									
957-7							n a p									
1704-7							ʔ iː ʔ									
304-7							j a m									
1796-7							tɕ ɔ ŋ									
720-7							t a h									
287-7							g a p									
321-7							f ə h									
206-7							t o k									
1950-7							ʔ a									
665-7							o n									
703-7							n o ʔ									
1290-7							m aː									
1391-7							g a ʔ									
269-7							f a ʔ									
855-7							tɕ a n									
2078-7							s ɔːi̯									
2213-7							m ɛː									
1858-7							s a									
1151-7							f j a									
737-7							p a t									
340-7							ʔ a									
1111-7							s ɛː									
485-7							ŋ ʔ									
1356-7							m a h									
1093-7							t o ŋ									
1063-7							t ɔː m									
648-7							tɕ a n									
223-7							f ɔː n									
1248-7							tɕ ɨ									
1509-7							t eː n									
504-7							tɕ o h									
2130-7							s iː									
1-7							ʔ au̯									
386-7							j o k									
1411-7							ʔ a									
1027-7							k a ʔ									
1459-7							g l n									
1859-8								ŋ ai̯								
175-8								kʰ a								
241-8								ʔ u ʔ								
2163-8								kʰ u ʔ								
2181-8								n a ʔ								
2060-8								ʔ ɔː ʔ								
410-8								ɗ aː								
1841-8								ʔ								
2017-8								h eː								
1004-8								l aː								
614-8								b o h								
686-8								b l eː								
88-8								h a ʔ								
872-8								n u ŋ								
1891-8								ɗ aː								
68-8								s iː ʔ								
631-8								b e ʔ								
594-8								g aː								
1759-8								h a n								
805-8								g iː ŋ								
756-8								h u ʔ								
1201-8								ʔ u ʔ								
2042-8								ʔ aː								
1968-8								ɗ a ʔ								
2000-8								aː aː ŋ								
17-8								v a dʑ								
4-8								ə ʔ								
788-8								d ai̯								
1219-8								h iː ʔ								
141-8								ʔ aː ŋ								
541-8								b r aː a ŋ								
1687-8								h u ʔ								
123-8								aː ʔ								
1652-8								dʑ iː ŋ								
576-8								ŋ a								
1738-8								d a kʰ								
442-8								h au̯ ʔ								
368-8								ɗ aː a ŋ								
1778-8								b a dʑ								
957-8								n a p								
1704-8								ʔ iː ʔ								
304-8								j a ʔ								
1796-8								dʑ a ŋ								
720-8								t ɔ h								
287-8								h a p								
321-8								g e h								
206-8								ɗ o ʔ								
1950-8								ʔ i								
665-8								ɔː n								
703-8								n o ʔ								
1290-8								ʔ eː								
1391-8								h a ʔ								
269-8								g a ʔ								
855-8								dʑ a n								
2078-8								s iː								
2213-8								ʔ ai̯								
1858-8								s a								
1151-8								g j a ʔ								
737-8								p r ɗ								
340-8								ʔ a								
1111-8								s ai̯								
485-8								ŋ ʔ								
1356-8								ʔ u h								
1093-8								t o ŋ								
1063-8								ɗ au̯ kʰ								
648-8								dʑ e ŋ								
223-8								g au̯ n								
1248-8								dʑ uːi̯								
1509-8								t eː ŋ								
504-8								dʑ o h								
2130-8								s ei̯								
1-8								ʔ ɔː								
386-8								o ʔ								
1411-8								ʔ u								
1027-8								kʰ a ʔ								
2077-8								n a								
1459-8								g l ʔ								
1323-8								f ə								
1859-9									ŋ i							
175-9									h a							
241-9									ʔ u ʔ							
2163-9									kʰ u n							
2181-9									n a m							
2060-9									ʔ oː m							
410-9									d u							
1841-9									m							
2017-9									h iː							
1004-9									l ɛː							
614-9									b o h							
686-9									b l i							
88-9									g a ʔ							
872-9									n u ŋ							
1891-9									d ɛː							
68-9									s iː m							
631-9									b i n							
594-9									g ɛː							
1759-9									h a n							
805-9									g iː n							
756-9									h u ʔ							
1201-9									m u ʔ							
2042-9									ʔ i							
1968-9									d a ʔ							
2000-9									ɛː ɛː ŋ							
17-9									v ɯː ʔ							
4-9									ɔi̯ m							
788-9									d iːu̯							
1219-9									h iː m							
141-9									ʔ ɛː ŋ							
541-9									b l o ŋ ŋ							
1687-9									h u n							
123-9									ɛː m							
1652-9									dʑ iː n							
576-9									ŋ a							
1738-9									d a h							
442-9									h u m							
368-9									d o ŋ ŋ							
1778-9									b a ʔ							
957-9									n a p							
1704-9									ʔ iː ʔ							
304-9									ɛː a m							
1796-9									dʑ a ŋ							
720-9									d ɔi̯ h							
287-9									h a b							
321-9									g u h							
206-9									d o ʔ							
1950-9									ʔ i							
665-9									oː n							
703-9									n o ʔ							
1290-9									m u							
1391-9									h a t							
269-9									g a t							
855-9									dʑ i n							
2078-9									s i							
2213-9									m iːu̯							
1858-9									s a							
1151-9									g ɛː i n							
737-9									b l d							
340-9									ʔ a							
485-9									ŋ h							
1356-9									m u h							
1093-9									d u ŋ							
1063-9									d u m							
648-9									dʑ u n							
223-9									g u n							
1248-9									dʑ							
504-9									dʑ o h							
2130-9									s iː							
1-9									ʔ o							
386-9									o ʔ							
1027-9									g a ʔ							
2077-9									m u h							
1459-9									g l h							
1323-9									f oː							
1859-10										ŋ a						
175-10										g a						
241-10										ʔ ɔ ʔ						
2163-10										kʰ ɔ r						
2181-10										n a m						
2060-10										ʔ ɔː m						
410-10										ɗ aː						
1841-10										m j						
2017-10										h e						
1004-10										l aː						
614-10										b o h						
686-10										b l e						
88-10										k a ʔ						
872-10										n u ŋ						
1891-10										ɗ aː						
68-10										s i m						
631-10										b a ŋ						
594-10										k aː						
1759-10										h a ŋ						
805-10										k i ŋ						
756-10										h u ʔ						
1201-10										m u ʔ						
2042-10										ʔ aː						
1968-10										ɗ a ʔ						
2000-10										aː aː ŋ						
17-10										b a ɗ						
4-10										ɔ m						
788-10										ɗ a						
1219-10										h i m						
141-10										ʔ aː ŋ						
541-10										b r aː a ŋ						
1687-10										h u r						
123-10										aː m						
1652-10										dʑ i ŋ						
576-10										ŋ a						
1738-10										ɗ a g						
442-10										h ɔ m						
368-10										d aː a ŋ						
1778-10										b a ɗ						
957-10										n a b						
1704-10										ʔ iː ʔ						
304-10										aː a m						
1796-10										dʑ a ŋ						
720-10										t a h						
287-10										g a b						
321-10										k o ŋ						
206-10										ɗ o ʔ						
1950-10										ʔ a						
665-10										ɔː n						
703-10										n o ʔ						
1290-10										m aː						
1391-10										g a						
269-10										k a ʔ						
855-10										dʑ a n						
2078-10										s a						
2213-10										m a						
1858-10										s a						
1151-10										k aː a						
737-10										b r ɗ						
340-10										ʔ a						
1111-10										s a						
485-10										ŋ aː						
1356-10										m ɔ h						
1093-10										t o ŋ						
1063-10										ɗ ɔ m						
648-10										dʑ a ŋ						
223-10										k a ŋ						
1248-10										dʑ						
1509-10										t e ŋ						
504-10										dʑ ɔ h						
2130-10										s e						
1-10										ʔ ɔː						
386-10										o ʔ						
1411-10										ʔ ɔ						
1027-10										k a ʔ						
2077-10										m a						
1323-10										f ɔː						
1859-11											ŋ ai̯					
175-11											k a					
241-11											ʔ a ʔ					
2163-11											k a ŋ					
2181-11											n a m̥					
2060-11											ʔ ɨ m̥					
410-11											t aː					
1841-11											m̥ ai̯					
2017-11											h ɔi̯					
1004-11											l aː					
614-11											b aː h					
686-11											b l ɔi̯					
88-11											k a ʔ					
872-11											n ɨ ŋ					
1891-11											t aː					
68-11											s iː m̥					
631-11											b ə ŋ					
594-11											k aː					
1759-11											h a n					
805-11											k iː n					
756-11											h ɨ k					
1201-11											m̥ u ʔ					
2042-11											ʔ aː					
1968-11											t a ʔ					
2000-11											ui̯ aː ŋ					
17-11											v a ʔ					
4-11											ə m̥					
788-11											t ai̯					
1219-11											h iː m̥					
141-11											ʔ aː ŋ					
541-11											b a j a ŋ					
1687-11											h a ŋ					
123-11											aː m̥					
1652-11											f iː n					
576-11											ŋ ɔ					
1738-11											t a k					
442-11											h ɔ m̥					
368-11											t j a ŋ					
1778-11											p a ʔ					
957-11											n a p					
1704-11											ʔ iː ʔ					
304-11											j a m̥					
1796-11											f ɔ ŋ					
720-11											t a h					
287-11											k a p					
321-11											f ə h					
206-11											t aː n					
1950-11											ʔ a					
665-11											aː n					
703-11											n aː ʔ					
1290-11											m̥ ɔi̯					
1391-11											k a ʔ					
269-11											k a ʔ					
855-11											f a n					
2078-11											s iː					
2213-11											m̥ ai̯					
1858-11											s a					
1151-11											k j a ŋ					
737-11											p ə t					
340-11											ʔ a					
1111-11											s ɔi̯					
485-11											ŋ ʔ					
1356-11											m̥ a h					
1093-11											t aː ŋ					
648-11											f ɔi̯ ŋ					
223-11											k ɔ n					
1248-11											tɕ ɨ					
1509-11											t ɔi̯ ŋ					
504-11											f aː h					
2130-11											s ɔi̯					
1-11											ʔ au̯					
386-11											j aː n					
1411-11											ʔ a					
1027-11											k a ʔ					
2077-11											m̥ a					
1459-11											k l aː					
1859-12												ŋ ɛ				
175-12												k a				
241-12												ʔ u ʔ				
2163-12												kʰ u n				
2181-12												n a m				
2060-12												ʔ w m				
410-12												d u				
1841-12												m				
2017-12												h ɛ				
1004-12												l ou̯				
614-12												b ou̯ h				
686-12												b l				
88-12												k a ʔ				
872-12												n ɨ ŋ				
1891-12												d ou̯				
68-12												s i m				
631-12												b ə̆ n				
594-12												g ou̯				
1759-12												h a n				
805-12												g ɛ n				
756-12												h ɨ ʔ				
1201-12												m u ʔ				
2042-12												ʔ ou̯				
1968-12												d a ʔ				
2000-12												ui̯ ou̯ ŋ				
17-12												v a c				
4-12												ə m				
788-12												d ɛ				
1219-12												h i m				
141-12												ʔ ou̯ ŋ				
541-12												b r j a ŋ				
1687-12												h u n				
123-12												ou̯ m				
1652-12												c a n				
576-12												ŋ ɔ				
1738-12												d a k				
442-12												h ou̯ m				
368-12												d j a ŋ				
1778-12												p a c				
957-12												n a p				
1704-12												ʔ i ʔ				
304-12												j a m				
1796-12												c ɔ ŋ				
720-12												d a h				
287-12												k a p				
321-12												g ə h				
206-12												d ou̯ ʔ				
1950-12												ʔ ɛ				
665-12												w n				
703-12												n ou̯ ʔ				
1290-12												m u				
1391-12												k a				
269-12												g a ʔ				
855-12												c a n				
2078-12												s ɛ				
2213-12												m ɛ				
1858-12												s a				
1151-12												g j a n				
737-12												p r d				
340-12												ʔ a				
1111-12												s ɛ				
485-12												ŋ ʔ				
1356-12												m u h				
1093-12												t ou̯ ŋ				
1063-12												d ɔ m				
648-12												c ə̆ n				
223-12												g ɔ n				
1248-12												c ɨ				
1509-12												t ɔ n				
504-12												c ou̯ h				
2130-12												s i				
1-12												ʔ w				
386-12												j ou̯ ʔ				
1411-12												ʔ u				
1027-12												g a ʔ				
2077-12												m u h				
1459-12												g l u				
1323-12												p ə				
1859-13													k ɛ			
175-13													kʰ a			
241-13													ʔ u ʔ			
2163-13													kʰ u n			
2181-13													n a m			
2060-13													ʔ w m			
410-13													ʔ			
1841-13													m			
2017-13													h ɛ			
1004-13													l ou̯			
614-13													b ou̯ h			
686-13													b l ɛ			
88-13													k a ʔ			
872-13													n ɨ k			
1891-13													ou̯			
68-13													s i m			
631-13													b ə n			
594-13													g ou̯			
1759-13													h a n			
805-13													g a n			
756-13													h ɨ ʔ			
1201-13													m u ʔ			
2042-13													ʔ ou̯			
1968-13													a ʔ			
2000-13													ui̯ ou̯ k			
17-13													v a ʔ			
4-13													ə m			
788-13													ɛ			
1219-13													h i m			
141-13													ʔ ou̯ k			
541-13													b r j a k			
1687-13													h u n			
123-13													ou̯ m			
1652-13													c a n			
576-13													k ɔ			
1738-13													a k			
442-13													h u m			
368-13													w j a k			
1778-13													p a ʔ			
957-13													n a p			
1704-13													ʔ i ʔ			
304-13													j a m			
1796-13													c ɔ k			
720-13													t ɔ h			
287-13													k a p			
321-13													g ə h			
206-13													ou̯ ʔ			
1950-13													ʔ a			
665-13													w n			
703-13													n ou̯ ʔ			
1290-13													m ɛ			
1391-13													k a ʔ			
269-13													g a ʔ			
855-13													c a n			
2078-13													s ɛ			
2213-13													m ɛ			
1858-13													s a			
1151-13													g j a n			
737-13													p ə t			
340-13													ʔ a			
1111-13													s ɛ			
485-13													k ʔ			
1356-13													m u h			
1093-13													t ou̯ k			
1063-13													ɨ ɔ m			
223-13													g ɔ n			
1248-13													c ɨ			
1509-13													t ɛ n			
504-13													c ou̯ h			
2130-13													s i			
1-13													ʔ w			
386-13													j ou̯ ʔ			
1411-13													ʔ u			
1027-13													g a ʔ			
2077-13													m a			
1459-13													g l ʔ			
1323-13													m ə			
1859-14														ŋ ai̯		
175-14														k a		
241-14														ʔ u t		
2163-14														kʰ u t		
2181-14														n a m		
2060-14														ʔ ɔ m		
410-14														d aː		
1841-14														m au̯		
2017-14														h eː		
1004-14														l aː		
614-14														b o h		
686-14														b l eː		
88-14														ŋ a ʔ		
872-14														n u ŋ		
1891-14														d aː		
68-14														s iː m		
631-14														b a t		
594-14														g aː		
1759-14														h a n		
805-14														g iː ŋ		
756-14														h u ʔ		
1201-14														m u ʔ		
2042-14														ʔ aː		
1968-14														d a ʔ		
2000-14														aː aː ŋ		
17-14														v a ʔ		
4-14														ə m		
788-14														d ai̯		
1219-14														h iː m		
141-14														ʔ aː ŋ		
541-14														b r aː a ŋ		
1687-14														h u t		
123-14														aː m		
1652-14														dʑ iː ŋ		
576-14														ŋ ɔ		
1738-14														d a k		
442-14														h ɔ m		
368-14														d aː a ŋ		
1778-14														b a ʔ		
957-14														n a p		
1704-14														ʔ iː ʔ		
304-14														dʑ a m		
1796-14														dʑ a ŋ		
720-14														dʱ ɔ h		
287-14														k a p		
321-14														g ə h		
206-14														d o ʔ		
1950-14														ʔ ɔː		
665-14														oː n		
703-14														n o ʔ		
1290-14														m eː		
1391-14														g a t		
269-14														g a t		
855-14														dʑ a n		
2078-14														s ɔː		
2213-14														m ai̯		
1858-14														s a		
1151-14														g aː a n		
737-14														p r d		
340-14														ʔ a		
1111-14														s ai̯		
485-14														ŋ aː		
1356-14														m u h		
1093-14														dʱ o ŋ		
1063-14														d oː m		
648-14														dʑ ɔ ŋ		
223-14														g ɔː n		
1248-14														dʑ uːi̯		
1509-14														dʱ eː ŋ		
504-14														dʑ ɔ h		
2130-14														s iː		
386-14														o ʔ		
1411-14														ʔ u		
1027-14														g a ʔ		
2077-14														m a h		
1459-14														g l aː		
1323-14														f ə		
1859-15															ŋ au̯	
175-15															ŋ a	
241-15															ʔ u ʔ	
2163-15															kʰ ui̯ n	
2181-15															n a m	
2060-15															ʔ ə m	
410-15															d ɔː	
1841-15															m	
2017-15															h	
1004-15															l ou̯	
614-15															b ou̯ h	
686-15															b l	
88-15															k a ʔ	
872-15															n u ŋ	
1891-15															d ou̯	
68-15															s ɛ m	
631-15															b ə n	
594-15															g ou̯	
1759-15															h a n	
805-15															g a n	
756-15															h ou̯ ʔ	
1201-15															m ou̯ ʔ	
2042-15															ʔ a	
1968-15															d a ʔ	
2000-15															uːi̯ ou̯ ŋ	
17-15															v a ʔ	
4-15															ə m	
788-15															d au̯	
1219-15															h ɛ m	
141-15															ʔ ou̯ ŋ	
541-15															b r j a ŋ	
1687-15															h u n	
123-15															ou̯ m	
1652-15															c a n	
576-15															ŋ ɔ	
1738-15															d a ŋ	
442-15															h ou̯ m	
368-15															d j a ŋ	
1778-15															b a ʔ	
957-15															n a b	
1704-15															ʔ ɨi̯ ʔ	
304-15															j a m	
1796-15															c ɔ ŋ	
720-15															d u h	
287-15															ŋ a b	
321-15															g ə h	
206-15															d ou̯ ʔ	
1950-15															ʔ a	
665-15															ou̯ a	
703-15															n ou̯ ʔ	
1290-15															m ɔː	
1391-15															k au̯ ʔ	
269-15															g a ʔ	
855-15															c a n	
2078-15															s a	
2213-15															m au̯	
1858-15															s a	
1151-15															g j a n	
737-15															b ə d	
340-15															ʔ a	
1111-15															s au̯	
485-15															ŋ ʔ	
1356-15															m u h	
1093-15															d ou̯ ŋ	
1063-15															d ɔː m	
648-15															c ɔː ŋ	
223-15															g ɔː n	
1248-15															c uːi̯	
1509-15															d ɔː n	
504-15															c ou̯ h	
2130-15															s ɨi̯	
1-15															ʔ ou̯	
386-15															ou̯ ʔ	
1027-15															g a ʔ	
2077-15															m u	
1459-15															g l ou̯	
